track_id,culture,audio_path,source_dataset,source_split,source_index,label,instrument,mood_theme,duration
vtsouval_mtg_jamendo_autotagging_00000283,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000283.mp3,vtsouval/mtg_jamendo_autotagging,train,283,"['folk', 'pop', 'indie', 'chillout', 'rock']","['drums', 'guitar', 'bass', 'synthesizer']","['dream', 'emotional', 'dark', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000284,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000284.mp3,vtsouval/mtg_jamendo_autotagging,train,284,"['folk', 'popfolk', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'ballad', 'sad', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000285,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000285.mp3,vtsouval/mtg_jamendo_autotagging,train,285,"['folk', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000286,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000286.mp3,vtsouval/mtg_jamendo_autotagging,train,286,"['rock', 'soundtrack', 'hard', 'indie', 'pop', 'hardrock']","['drums', 'guitar', 'bass', 'synthesizer']","['adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000287,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000287.mp3,vtsouval/mtg_jamendo_autotagging,train,287,"['latin', 'rock', 'pop', 'indie', 'experimental']","['drums', 'guitar', 'bass']","['emotional', 'adventure', 'horror', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000288,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000288.mp3,vtsouval/mtg_jamendo_autotagging,train,288,"['popfolk', 'soundtrack', 'easylistening', 'indie', 'pop', 'chillout', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'soft', 'ballad', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000289,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000289.mp3,vtsouval/mtg_jamendo_autotagging,train,289,"['alternative', 'dance', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['travel', 'adventure']",30
vtsouval_mtg_jamendo_autotagging_00000290,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000290.mp3,vtsouval/mtg_jamendo_autotagging,train,290,"['alternative', 'hard', 'indie', 'pop', 'electronic', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'horror', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000291,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000291.mp3,vtsouval/mtg_jamendo_autotagging,train,291,"['soundtrack', 'indie', 'pop', 'rock', 'experimental']","['drums', 'guitar']","['horror', 'emotional', 'funny', 'dark', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000292,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000292.mp3,vtsouval/mtg_jamendo_autotagging,train,292,"['pop', 'indie', 'electronic', 'rock']","['drums', 'guitar', 'bass', 'synthesizer']","['funny', 'dark']",30
vtsouval_mtg_jamendo_autotagging_00000293,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000293.mp3,vtsouval/mtg_jamendo_autotagging,train,293,"['folk', 'popfolk', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'adventure', 'travel', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000294,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000294.mp3,vtsouval/mtg_jamendo_autotagging,train,294,"['folk', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['travel', 'adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000295,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000295.mp3,vtsouval/mtg_jamendo_autotagging,train,295,"['folk', 'popfolk', 'singersongwriter', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000296,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000296.mp3,vtsouval/mtg_jamendo_autotagging,train,296,"['folk', 'popfolk', 'soundtrack', 'pop', 'indie', 'country', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'soft']",30
vtsouval_mtg_jamendo_autotagging_00000297,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000297.mp3,vtsouval/mtg_jamendo_autotagging,train,297,"['folk', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'soft']",30
vtsouval_mtg_jamendo_autotagging_00000298,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000298.mp3,vtsouval/mtg_jamendo_autotagging,train,298,"['folk', 'rock', 'soundtrack', 'pop', 'indie', 'hardrock']","['drums', 'guitar', 'bass']","['sport', 'adventure', 'travel']",30
vtsouval_mtg_jamendo_autotagging_00000299,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000299.mp3,vtsouval/mtg_jamendo_autotagging,train,299,"['folk', 'popfolk', 'singersongwriter', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000300,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000300.mp3,vtsouval/mtg_jamendo_autotagging,train,300,"['folk', 'soundtrack', 'singersongwriter', 'country', 'rock', 'popfolk', 'pop', 'indie', 'chillout']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000301,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000301.mp3,vtsouval/mtg_jamendo_autotagging,train,301,"['folk', 'pop', 'indie', 'rock']","['bass', 'guitar', 'accordion', 'drums']",['adventure'],30
vtsouval_mtg_jamendo_autotagging_00000302,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000302.mp3,vtsouval/mtg_jamendo_autotagging,train,302,"['folk', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000323,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000323.mp3,vtsouval/mtg_jamendo_autotagging,train,323,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000324,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000324.mp3,vtsouval/mtg_jamendo_autotagging,train,324,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000325,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000325.mp3,vtsouval/mtg_jamendo_autotagging,train,325,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000326,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000326.mp3,vtsouval/mtg_jamendo_autotagging,train,326,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000327,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000327.mp3,vtsouval/mtg_jamendo_autotagging,train,327,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000328,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000328.mp3,vtsouval/mtg_jamendo_autotagging,train,328,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000329,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000329.mp3,vtsouval/mtg_jamendo_autotagging,train,329,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000330,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000330.mp3,vtsouval/mtg_jamendo_autotagging,train,330,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000331,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000331.mp3,vtsouval/mtg_jamendo_autotagging,train,331,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000332,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000332.mp3,vtsouval/mtg_jamendo_autotagging,train,332,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000333,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000333.mp3,vtsouval/mtg_jamendo_autotagging,train,333,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000334,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000334.mp3,vtsouval/mtg_jamendo_autotagging,train,334,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000335,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000335.mp3,vtsouval/mtg_jamendo_autotagging,train,335,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000336,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000336.mp3,vtsouval/mtg_jamendo_autotagging,train,336,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000337,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000337.mp3,vtsouval/mtg_jamendo_autotagging,train,337,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000353,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000353.mp3,vtsouval/mtg_jamendo_autotagging,train,353,"['blues', 'pop', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000354,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000354.mp3,vtsouval/mtg_jamendo_autotagging,train,354,"['blues', 'pop', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000358,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000358.mp3,vtsouval/mtg_jamendo_autotagging,train,358,"['pop', 'rock', 'alternative']",['guitar'],['melodic'],30
vtsouval_mtg_jamendo_autotagging_00000359,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000359.mp3,vtsouval/mtg_jamendo_autotagging,train,359,"['folk', 'pop', 'indie', 'alternative']",['guitar'],['melodic'],30
vtsouval_mtg_jamendo_autotagging_00000360,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000360.mp3,vtsouval/mtg_jamendo_autotagging,train,360,"['pop', 'indie', 'alternative']",['guitar'],"['melodic', 'slow']",30
vtsouval_mtg_jamendo_autotagging_00000361,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000361.mp3,vtsouval/mtg_jamendo_autotagging,train,361,"['pop', 'indie', 'latin', 'alternative']","['piano', 'guitar']",['slow'],30
vtsouval_mtg_jamendo_autotagging_00000362,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000362.mp3,vtsouval/mtg_jamendo_autotagging,train,362,"['pop', 'indie', 'alternative', 'rock']",['piano'],['melodic'],30
vtsouval_mtg_jamendo_autotagging_00000366,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000366.mp3,vtsouval/mtg_jamendo_autotagging,train,366,"['rock', 'instrumentalpop']","['drums', 'drummachine', 'acousticguitar', 'bass', 'keyboard']","['sport', 'commercial']",30
vtsouval_mtg_jamendo_autotagging_00000374,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000374.mp3,vtsouval/mtg_jamendo_autotagging,train,374,"['soundtrack', 'pop', 'rock', 'electronic', 'poprock']","['drums', 'synthesizer', 'bass', 'piano']",['drama'],30
vtsouval_mtg_jamendo_autotagging_00000375,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000375.mp3,vtsouval/mtg_jamendo_autotagging,train,375,"['pop', 'rock', 'industrial', 'poprock']","['drums', 'synthesizer', 'bass', 'piano']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000376,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000376.mp3,vtsouval/mtg_jamendo_autotagging,train,376,"['pop', 'rock', 'electronic', 'poprock']","['drums', 'synthesizer', 'piano', 'electricguitar', 'bass']",['commercial'],30
vtsouval_mtg_jamendo_autotagging_00000377,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000377.mp3,vtsouval/mtg_jamendo_autotagging,train,377,"['soundtrack', 'easylistening', 'pop', 'electronic']","['piano', 'acousticguitar', 'synthesizer']",['drama'],30
vtsouval_mtg_jamendo_autotagging_00000378,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000378.mp3,vtsouval/mtg_jamendo_autotagging,train,378,"['pop', 'rock', 'industrial']","['synthesizer', 'electricguitar']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000379,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000379.mp3,vtsouval/mtg_jamendo_autotagging,train,379,"['pop', 'rock', 'poprock']","['drums', 'bass', 'piano']",['drama'],30
vtsouval_mtg_jamendo_autotagging_00000380,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000380.mp3,vtsouval/mtg_jamendo_autotagging,train,380,"['pop', 'rock', 'industrial']","['synthesizer', 'electricguitar', 'bass']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000381,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000381.mp3,vtsouval/mtg_jamendo_autotagging,train,381,"['pop', 'rock', 'industrial']","['drums', 'synthesizer', 'electricguitar', 'bass']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000411,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000411.mp3,vtsouval/mtg_jamendo_autotagging,train,411,"['pop', 'ambient', 'electronic', 'atmospheric']",['guitar'],['melodic'],30
vtsouval_mtg_jamendo_autotagging_00000414,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000414.mp3,vtsouval/mtg_jamendo_autotagging,train,414,"['electropop', 'electronic']","['guitar', 'synthesizer']","['energetic', 'happy']",30
vtsouval_mtg_jamendo_autotagging_00000415,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000415.mp3,vtsouval/mtg_jamendo_autotagging,train,415,"['pop', 'synthpop', 'electronic']","['drums', 'strings', 'synthesizer']","['soft', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000417,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000417.mp3,vtsouval/mtg_jamendo_autotagging,train,417,"['pop', 'popfolk', 'electronic']","['guitar', 'synthesizer']","['inspiring', 'relaxing', 'meditative', 'happy']",30
vtsouval_mtg_jamendo_autotagging_00000426,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000426.mp3,vtsouval/mtg_jamendo_autotagging,train,426,"['triphop', 'pop', 'electronic']",['piano'],['sad'],30
vtsouval_mtg_jamendo_autotagging_00000438,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000438.mp3,vtsouval/mtg_jamendo_autotagging,train,438,"['pop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000439,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000439.mp3,vtsouval/mtg_jamendo_autotagging,train,439,"['pop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000440,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000440.mp3,vtsouval/mtg_jamendo_autotagging,train,440,"['pop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000441,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000441.mp3,vtsouval/mtg_jamendo_autotagging,train,441,"['pop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000442,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000442.mp3,vtsouval/mtg_jamendo_autotagging,train,442,"['pop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000443,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000443.mp3,vtsouval/mtg_jamendo_autotagging,train,443,"['pop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000444,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000444.mp3,vtsouval/mtg_jamendo_autotagging,train,444,"['pop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000447,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000447.mp3,vtsouval/mtg_jamendo_autotagging,train,447,"['chanson', 'ambient', 'poprock']","['electricguitar', 'bass']","['emotional', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000462,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000462.mp3,vtsouval/mtg_jamendo_autotagging,train,462,"['blues', 'pop', 'rock', 'instrumentalpop']",['guitar'],['cool'],30
vtsouval_mtg_jamendo_autotagging_00000463,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000463.mp3,vtsouval/mtg_jamendo_autotagging,train,463,"['soundtrack', 'pop', 'rock', 'poprock']","['drums', 'electricguitar', 'bass', 'piano']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000464,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000464.mp3,vtsouval/mtg_jamendo_autotagging,train,464,"['folk', 'pop', 'rock', 'popfolk']","['drums', 'acousticguitar', 'bass']",['commercial'],30
vtsouval_mtg_jamendo_autotagging_00000465,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000465.mp3,vtsouval/mtg_jamendo_autotagging,train,465,"['pop', 'rock']","['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000466,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000466.mp3,vtsouval/mtg_jamendo_autotagging,train,466,"['soundtrack', 'easylistening', 'pop']",['piano'],"['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000467,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000467.mp3,vtsouval/mtg_jamendo_autotagging,train,467,"['pop', 'rock']","['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000468,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000468.mp3,vtsouval/mtg_jamendo_autotagging,train,468,"['pop', 'rock', 'electronic']","['synthesizer', 'bass']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000469,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000469.mp3,vtsouval/mtg_jamendo_autotagging,train,469,"['folk', 'popfolk', 'soundtrack', 'easylistening', 'pop']","['acousticguitar', 'bass']",['drama'],30
vtsouval_mtg_jamendo_autotagging_00000470,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000470.mp3,vtsouval/mtg_jamendo_autotagging,train,470,"['pop', 'rock']","['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000471,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000471.mp3,vtsouval/mtg_jamendo_autotagging,train,471,"['pop', 'rock', 'poprock']","['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000472,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000472.mp3,vtsouval/mtg_jamendo_autotagging,train,472,"['soundtrack', 'easylistening', 'pop']","['piano', 'bass']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000473,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000473.mp3,vtsouval/mtg_jamendo_autotagging,train,473,"['pop', 'rock', 'industrial', 'electronic']","['drums', 'synthesizer', 'electricguitar']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000474,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000474.mp3,vtsouval/mtg_jamendo_autotagging,train,474,"['pop', 'rock', 'poprock']","['drums', 'acousticguitar', 'electricguitar', 'bass']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000475,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000475.mp3,vtsouval/mtg_jamendo_autotagging,train,475,"['soundtrack', 'pop', 'rock', 'poprock']","['drums', 'electricguitar', 'bass']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000477,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000477.mp3,vtsouval/mtg_jamendo_autotagging,train,477,"['soundtrack', 'pop', 'rock', 'poprock']","['drums', 'electricguitar', 'bass']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000478,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000478.mp3,vtsouval/mtg_jamendo_autotagging,train,478,"['pop', 'rock']","['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000500,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000500.mp3,vtsouval/mtg_jamendo_autotagging,train,500,"['folk', 'instrumentalpop']",['guitar'],"['movie', 'film']",30
vtsouval_mtg_jamendo_autotagging_00000501,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000501.mp3,vtsouval/mtg_jamendo_autotagging,train,501,"['pop', 'instrumentalpop']",['guitar'],"['movie', 'love', 'film']",30
vtsouval_mtg_jamendo_autotagging_00000505,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000505.mp3,vtsouval/mtg_jamendo_autotagging,train,505,"['soundtrack', 'folk', 'pop', 'rock']","['drums', 'guitar', 'bass', 'synthesizer']","['adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000506,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000506.mp3,vtsouval/mtg_jamendo_autotagging,train,506,"['soundtrack', 'folk', 'pop', 'rock']","['drums', 'guitar', 'bass']","['travel', 'adventure']",30
vtsouval_mtg_jamendo_autotagging_00000507,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000507.mp3,vtsouval/mtg_jamendo_autotagging,train,507,"['soundtrack', 'folk', 'pop', 'rock']","['drums', 'bass', 'piano']","['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000508,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000508.mp3,vtsouval/mtg_jamendo_autotagging,train,508,"['folk', 'pop', 'chillout', 'electronic']","['drums', 'synthesizer', 'bass']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000509,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000509.mp3,vtsouval/mtg_jamendo_autotagging,train,509,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000510,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000510.mp3,vtsouval/mtg_jamendo_autotagging,train,510,"['folk', 'pop', 'rock']","['drums', 'guitar', 'bass']","['travel', 'adventure']",30
vtsouval_mtg_jamendo_autotagging_00000511,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000511.mp3,vtsouval/mtg_jamendo_autotagging,train,511,"['pop', 'rock', 'popfolk', 'experimental']","['drums', 'guitar']",['adventure'],30
vtsouval_mtg_jamendo_autotagging_00000512,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000512.mp3,vtsouval/mtg_jamendo_autotagging,train,512,"['soundtrack', 'easylistening', 'rock', 'pop']","['drums', 'guitar', 'bass']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000513,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000513.mp3,vtsouval/mtg_jamendo_autotagging,train,513,"['folk', 'classical', 'soundtrack', 'pop', 'chillout', 'experimental']",['piano'],"['emotional', 'soft', 'horror', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000514,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000514.mp3,vtsouval/mtg_jamendo_autotagging,train,514,"['folk', 'pop', 'rock']",['guitar'],"['nature', 'children']",30
vtsouval_mtg_jamendo_autotagging_00000515,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000515.mp3,vtsouval/mtg_jamendo_autotagging,train,515,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000516,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000516.mp3,vtsouval/mtg_jamendo_autotagging,train,516,"['soundtrack', 'folk', 'pop', 'country']",['guitar'],"['emotional', 'adventure', 'nature', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000517,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000517.mp3,vtsouval/mtg_jamendo_autotagging,train,517,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']","['guitar', 'cello']","['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000518,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000518.mp3,vtsouval/mtg_jamendo_autotagging,train,518,"['folk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']","['guitar', 'cello']","['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000519,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000519.mp3,vtsouval/mtg_jamendo_autotagging,train,519,"['soundtrack', 'folk', 'pop', 'rock']","['guitar', 'bass']","['emotional', 'adventure', 'travel', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000520,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000520.mp3,vtsouval/mtg_jamendo_autotagging,train,520,"['folk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",['guitar'],"['emotional', 'soft', 'nature']",30
vtsouval_mtg_jamendo_autotagging_00000521,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000521.mp3,vtsouval/mtg_jamendo_autotagging,train,521,"['folk', 'pop', 'rock']","['drums', 'guitar', 'bass']","['sport', 'adventure', 'travel', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000524,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000524.mp3,vtsouval/mtg_jamendo_autotagging,train,524,"['pop', 'singersongwriter', 'alternative']","['piano', 'acousticguitar']",['melancholic'],30
vtsouval_mtg_jamendo_autotagging_00000525,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000525.mp3,vtsouval/mtg_jamendo_autotagging,train,525,"['blues', 'folk', 'rock', 'popfolk']",['acousticguitar'],"['relaxing', 'ballad']",30
vtsouval_mtg_jamendo_autotagging_00000526,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000526.mp3,vtsouval/mtg_jamendo_autotagging,train,526,"['blues', 'folk', 'rock', 'popfolk']","['acousticguitar', 'harmonica']",['ballad'],30
vtsouval_mtg_jamendo_autotagging_00000527,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000527.mp3,vtsouval/mtg_jamendo_autotagging,train,527,"['reggae', 'popfolk', 'alternative']","['acousticguitar', 'voice', 'keyboard', 'harmonica']",['dream'],30
vtsouval_mtg_jamendo_autotagging_00000528,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000528.mp3,vtsouval/mtg_jamendo_autotagging,train,528,"['blues', 'folk', 'popfolk', 'alternative']",['acousticguitar'],"['sad', 'ballad']",30
