track_id,culture,audio_path,source_dataset,source_split,source_index,label,cname,pinyin,instrument,mood_theme,duration,title,language,rights,source_url
2023846_medienarchiv_web_detailansicht_id_193405,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_193405.mp3,europeana_search,search,9,,,,,,,Down there in the valley; songs in Feudinger dialect,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_193405?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_193390,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_193390.mp3,europeana_search,search,10,,,,,,,See how the sun sinks there; songs in Feudinger dialect,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_193390?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_193384,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_193384.mp3,europeana_search,search,11,,,,,,,"Kein Heimatland, kein Mutterhaus; Lieder in Feudinger Mundart",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_193384?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_193368,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_193368.mp3,europeana_search,search,12,,,,,,,"Yes, Feudingen is beautiful; songs in Feudinger dialect",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_193368?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_193313,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_193313.mp3,europeana_search,search,13,,,,,,,"Heia, bombeia, bombuse; songs in Feudinger dialect",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_193313?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_193344,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_193344.mp3,europeana_search,search,14,,,,,,,Lieder in Feudinger Mundart - Gesamtaufnahme; Lieder in Feudinger Mundart,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_193344?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_192811,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_192811.mp3,europeana_search,search,16,,,,,,,"Heia, popeia, what raps in the straw; songs in Feudinger dialect",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_192811?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_192810,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_192810.mp3,europeana_search,search,17,,,,,,,"Tross, dry, trill; songs in Feudinger dialect",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_192810?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_185170,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_185170.mp3,europeana_search,search,20,,,,,,,Band von Kutter,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_185170?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_184340,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_184340.mp3,europeana_search,search,68,,,,,,,"Nun sehet den Stern, den wir bringen; Dreikönigs - Singen in Wettringen",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_184340?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_184306,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_184306.mp3,europeana_search,search,88,,,,,,,"Es welken alle Blätter; Ehestandslieder aus Feudingen, Kreis Wittgenstein",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_184306?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_181737,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_181737.mp3,europeana_search,search,801,,,,,,,"Großer Gott wir loben dich; ""Sammelband"" des Liedes ""Der alte Zimmermann"" in Olpe",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_181737?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_181367,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_181367.mp3,europeana_search,search,1010,,,,,,,"Geh aus, mein Herz und suche Freud; Beantwortung eines Briefes; Lieder",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_181367?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_181366,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_181366.mp3,europeana_search,search,1011,,,,,,,Beantwortung eines Briefes vom 05.07.1988; Lieder (Gesamtaufnahme); Beantwortung eines Briefes; Lieder,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_181366?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_181338,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_181338.mp3,europeana_search,search,1023,,,,,,,Beiern in Stadtlohn (St. Ottger); Verschiedene Arten von Glockengeläute,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_181338?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_181333,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_181333.mp3,europeana_search,search,1025,,,,,,,"Feierliches Geläute, Johanniskirche Billerbeck; Verschiedene Arten von Glockengeläute",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_181333?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_181335,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_181335.mp3,europeana_search,search,1026,,,,,,,Dörpschläuten; Verschiedene Arten von Glockengeläute,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_181335?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180713,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180713.mp3,europeana_search,search,1383,,,,,,,I like marriage life; songs and customs in the annual run,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180713?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180372,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180372.mp3,europeana_search,search,1499,,,,,,,"Sap, sap, sipe, Rogge, Rogge riepe; Lieder und Brauchbeschreibungen",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180372?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180374,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180374.mp3,europeana_search,search,1500,,,,,,,"Hou, hou, hou; Lieder und Brauchbeschreibungen",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180374?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180375,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180375.mp3,europeana_search,search,1501,,,,,,,"Hei, hei, hei, gebt uns mal ein Ei; Lieder und Brauchbeschreibungen",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180375?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180373,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180373.mp3,europeana_search,search,1502,,,,,,,"Maur opp, Maur opp, laot us nich frighten; songs and custom descriptions",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180373?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180340,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180340.mp3,europeana_search,search,1503,,,,,,,Pingsterbrut du lewe Hut; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180340?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180339,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180339.mp3,europeana_search,search,1505,,,,,,,Pille Palm Poßen; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180339?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180311,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180311.mp3,europeana_search,search,1516,,,,,,,O Tannenbaum der Kaiser hat in Sack gehaun; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180311?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180291,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180291.mp3,europeana_search,search,1519,,,,,,,Ich hatt einen Kalwerbraten; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180291?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180290,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180290.mp3,europeana_search,search,1520,,,,,,,Die Musik hat Schlaf; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180290?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180286,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180286.mp3,europeana_search,search,1523,,,,,,,Wem Gott will rechte Gunst erweisen; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180286?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180285,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180285.mp3,europeana_search,search,1525,,,,,,,Heal yourself in the Ziegenstall; Volkstümliche Songs of the West Münsterland,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180285?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180284,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180284.mp3,europeana_search,search,1526,,,,,,,Out into the distance with butter bread and bacon; Volkstümliche Songs of Westmünsterland,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180284?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180271,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180271.mp3,europeana_search,search,1530,,,,,,,Rejoice in life; Volkstümliche Songs of the West Münsterland,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180271?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180078,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180078.mp3,europeana_search,search,1609,,,,,,,Ist das nicht ´ne Knoblauchwurst; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180078?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180069,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180069.mp3,europeana_search,search,1615,,,,,,,"Ick hat enmol en Freyer, oho; Volkstümliche Lieder des Westmünsterlandes",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180069?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180051,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180051.mp3,europeana_search,search,1625,,,,,,,Unsere Oma fährt im Hühnerstall Motorrad; Volkstümliche Lieder des Westmünsterlandes,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180051?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_180033,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_180033.mp3,europeana_search,search,1635,,,,,,,"Musik zum ""Kunterdanz"" in Lankern/Kreis Borken; Musik zum ""Kunterdanz"" in Lankern/Kreis Borken",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_180033?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179980,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179980.mp3,europeana_search,search,1662,,,,,,,Als ich an einem Nachmittag; Lieder und Beschreibung eines Spiels,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179980?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179976,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179976.mp3,europeana_search,search,1665,,,,,,,Wir dienten am Rheinesstrande; Lieder und Beschreibung eines Spiels,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179976?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179956,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179956.mp3,europeana_search,search,1678,,,,,,,Today we divorce from your circles; songs and description of a game,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179956?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179954,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179954.mp3,europeana_search,search,1680,,,,,,,Was blinkt so freundlich in der Ferne; Lieder und Beschreibung eines Spiels,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179954?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179928,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179928.mp3,europeana_search,search,1694,,,,,,,Bochumer Maiabendfest 1970; Bochumer Maiabendfest 1970,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179928?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179910,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179910.mp3,europeana_search,search,1706,,,,,,,Old year knocking out and New Year’s hammers on the Amboß on New Year’s Eve 1969/70; old year knocking out and hammering out on the Amboß on New Year’s Eve 1969/70,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179910?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179903,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179903.mp3,europeana_search,search,1709,,,,,,,Lieder und Erklärung eines Spiels; Lieder und Erklärung eines Spiels,,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179903?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179870,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179870.mp3,europeana_search,search,1731,,,,,,,"Nur einmal noch in meinem ganzen Leben möcht ich meine Eltern wiedersehn; Liedertexte, gesprochen von Paula Holzapfel, Plettenberg - Oesterau",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179870?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179857,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179857.mp3,europeana_search,search,1739,,,,,,,"Spring came to the country with power; song lyrics, spoken by Paula Holzapfel, Plettenberg - Oesterau",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179857?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179816,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179816.mp3,europeana_search,search,1761,,,,,,,"Müde kehrt ein Wandersmann einher; Liedertexte, gesprochen von Paula Holzapfel, Plettenberg - Oesterau",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179816?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179815,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179815.mp3,europeana_search,search,1769,,,,,,,"Zu Baden im Städtchen ein stilles Haus; Liedertexte, gesprochen von Paula Holzapfel, Plettenberg - Oesterau",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179815?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179469,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179469.mp3,europeana_search,search,1901,,,,,,,"See three rosses in front of the car; song lyrics, spoken by Paula Holzapfel, Plettenberg - Oesterau",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179469?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179454,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179454.mp3,europeana_search,search,1910,,,,,,,"Unsre ganze Seele fühle; Handschriftliches Liederbuch Nr. 22 I - Lieder, gesungen von Christine u. Katharina Epping, Südlohn",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179454?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179452,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179452.mp3,europeana_search,search,1911,,,,,,,"Her Lieutenant, hears; handwritten songbook No. 22 II - songs sung by Christine u. Katharina Epping, Südlohn, song No. 24.",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179452?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179450,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179450.mp3,europeana_search,search,1912,,,,,,,"The beautiful Spain in the South; handwritten songbook No. 22 II - songs sung by Christine and Katharina Epping, SüdF.",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179450?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179449,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179449.mp3,europeana_search,search,1913,,,,,,,"I am a tailor; handwritten songbook No. 22 II - songs sung by Christine u. Katharina Epping, Südlohn, song No. 16.",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179449?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179448,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179448.mp3,europeana_search,search,1914,,,,,,,"We sit here so cheerfully together; songs sung by Christine u. Katharina Epping, Südlohn",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179448?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179447,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179447.mp3,europeana_search,search,1915,,,,,,,"Es kann ja nicht immer so bleiben; Handschriftliches Liederbuch Nr. 22 I - Lieder, gesungen von Christine u. Katharina Epping, Südlohn",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179447?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179437,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179437.mp3,europeana_search,search,1922,,,,,,,"Closer my God to you; handwritten songbook No. 22 I - songs sung by Christine u. Katharina Epping, Südlohn",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179437?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179430,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179430.mp3,europeana_search,search,1927,,,,,,,"St. Vitus, another boy; handwritten songbook No. 22 I - songs sung by Christine u. Katharina Epping, Südlohn",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179430?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179428,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179428.mp3,europeana_search,search,1929,,,,,,,"Wo findet die Seele die Heimat, die Ruh; Handschriftliches Liederbuch Nr. 22 I - Lieder, gesungen von Christine u. Katharina Epping, Südlohn",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179428?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179426,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179426.mp3,europeana_search,search,1931,,,,,,,"Heart of the only blemishes; songs sung by Christine u. Katharina Epping, Südlohn",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179426?utm_source=api&utm_medium=api&utm_campaign=api2demo
2023846_medienarchiv_web_detailansicht_id_179404,germany,E:\Desktop\Echo\storage\public\research_dataset_v2\germany_final\audio\2023846_medienarchiv_web_detailansicht_id_179404.mp3,europeana_search,search,1946,,,,,,,"See the body, given away; handwritten songbook No. 22 I - songs sung by Christine u. Katharina Epping, SüdS.",,http://creativecommons.org/licenses/by-nc-sa/3.0/,https://www.europeana.eu/item/2023846/medienarchiv_web_detailansicht_id_179404?utm_source=api&utm_medium=api&utm_campaign=api2demo
