track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason,fma_track_id,fma_album_id,fma_artist_id,fma_album_title,fma_artist_location,fma_artist_latitude,fma_artist_longitude,fma_artist_website,fma_track_genre_top,fma_track_listens,fma_track_favorites,fma_track_language_code,fma_track_date_recorded,fma_track_url,fma_album_url,fma_artist_url,fma_match_method
china_opencpop_0006,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0006.wav,OpenCpop,wavs_raw,13,236.724331,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,走马,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=13; bpm=70.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0006,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0007,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0007.wav,OpenCpop,wavs_raw,14,334.994286,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,后来,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=14; bpm=75.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0007,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0008,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0008.wav,OpenCpop,wavs_raw,17,306.573061,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,繁华梦,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=17; bpm=58.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0008,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0009,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0009.wav,OpenCpop,wavs_raw,23,213.420408,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,告白气球,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=23; bpm=90.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0009,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0010,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0010.wav,OpenCpop,wavs_raw,24,210.599184,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,下个路口见,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=24; bpm=98.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0010,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0011,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0011.wav,OpenCpop,wavs_raw,26,334.576327,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,安静,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=26; bpm=72.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0011,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0012,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0012.wav,OpenCpop,wavs_raw,27,247.849796,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,时间煮雨,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=27; bpm=85.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0012,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0013,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0013.wav,OpenCpop,wavs_raw,29,302.496009,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,大鱼,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=29; bpm=70.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0013,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0014,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0014.wav,OpenCpop,wavs_raw,30,243.513469,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,亲爱的旅人啊,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=30; bpm=110.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0014,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0015,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0015.wav,OpenCpop,wavs_raw,32,263.616009,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,永不失联的爱,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=32; bpm=84.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0015,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0016,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0016.wav,OpenCpop,wavs_raw,33,107.885714,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,尘埃,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=33; bpm=66.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0016,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0017,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0017.wav,OpenCpop,wavs_raw,36,227.317551,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,心墙,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=36; bpm=63.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0017,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0018,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0018.wav,OpenCpop,wavs_raw,37,240.378776,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,搁浅,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=37; bpm=61.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0018,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0019,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0019.wav,OpenCpop,wavs_raw,39,248.737959,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,夏天的风,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=39; bpm=58.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0019,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0020,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0020.wav,OpenCpop,wavs_raw,40,285.622857,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,像鱼,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=40; bpm=70.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0020,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0021,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0021.wav,OpenCpop,wavs_raw,42,287.817143,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,独家记忆,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=42; bpm=40.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0021,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0022,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0022.wav,OpenCpop,wavs_raw,45,276.062041,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,分手快乐,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=45; bpm=72.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0022,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0023,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0023.wav,OpenCpop,wavs_raw,47,243.513469,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,暖暖,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=47; bpm=104.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0023,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0024,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0024.wav,OpenCpop,wavs_raw,49,247.484082,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,蒲公英的约定,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=49; bpm=68.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0024,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0025,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0025.wav,OpenCpop,wavs_raw,50,235.488005,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,雪落下的声音,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=50; bpm=86.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0025,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0026,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0026.wav,OpenCpop,wavs_raw,52,196.022857,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,她说,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=52; bpm=82.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0026,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0027,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0027.wav,OpenCpop,wavs_raw,54,199.000816,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,玫瑰,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=54; bpm=65.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0027,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0028,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0028.wav,OpenCpop,wavs_raw,56,214.151837,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,空空如也,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=56; bpm=78.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0028,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0029,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0029.wav,OpenCpop,wavs_raw,60,274.12898,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,外面的世界,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=60; bpm=75.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0029,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0030,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0030.wav,OpenCpop,wavs_raw,62,106.057143,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,杀破狼,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=62; bpm=72.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0030,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0031,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0031.wav,OpenCpop,wavs_raw,66,237.609796,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,世界那么大还是遇见你,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=66; bpm=70.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0031,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0032,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0032.wav,OpenCpop,wavs_raw,68,246.048005,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,千千万万,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=68; bpm=60.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0032,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0033,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0033.wav,OpenCpop,wavs_raw,70,172.199184,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,你笑起来真好看,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=70; bpm=84.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0033,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0034,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0034.wav,OpenCpop,wavs_raw,71,218.697143,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,红颜旧,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=71; bpm=75.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0034,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0035,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0035.wav,OpenCpop,wavs_raw,72,181.55102,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,时光背面的我,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=72; bpm=89.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0035,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0036,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0036.wav,OpenCpop,wavs_raw,73,274.337959,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,红尘客栈,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=73; bpm=45.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0036,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0037,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0037.wav,OpenCpop,wavs_raw,75,216.346122,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,芒种,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=75; bpm=100.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0037,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0038,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0038.wav,OpenCpop,wavs_raw,79,272.352653,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,今天你要嫁给我,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=79; bpm=91.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0038,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0039,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0039.wav,OpenCpop,wavs_raw,80,200.568163,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,易燃易爆炸,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=80; bpm=57.5; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0039,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0040,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0040.wav,OpenCpop,wavs_raw,83,270.158367,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,等你下课,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=83; bpm=74.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0040,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0041,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0041.wav,OpenCpop,wavs_raw,85,275.121633,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,左边,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=85; bpm=56.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0041,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0042,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0042.wav,OpenCpop,wavs_raw,86,263.418776,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,青春修炼手册,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=86; bpm=130.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0042,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0043,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0043.wav,OpenCpop,wavs_raw,89,295.967347,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,一路向北,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=89; bpm=67.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0043,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0044,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0044.wav,OpenCpop,wavs_raw,90,200.568163,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,爱,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=90; bpm=73.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0044,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0045,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0045.wav,OpenCpop,wavs_raw,91,241.893878,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,青花瓷,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=91; bpm=54.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0045,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0046,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0046.wav,OpenCpop,wavs_raw,95,295.497143,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,终于等到你,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=95; bpm=66.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0046,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
china_opencpop_0047,china,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0047.wav,OpenCpop,wavs_raw,96,236.146939,44100,1,modern,china,modern_pop_song,0,mandarin_pop,mandarin_pop,mandarin_pop_singing,voice,voice,zh,背对背拥抱,opencpop_single_singer,cc-by-nc-nd-4.0,"OpenCpop raw song-level wavs; authorized local access, non-commercial usage only.",,,song_id=96; bpm=65.0; time_signature=4/4; single-singer Mandarin pop corpus,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,china_opencpop_0047,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
