track_id,culture,audio_path,source_dataset,source_split,source_index,label,instrument,mood_theme,duration
vtsouval_mtg_jamendo_autotagging_00000264,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000264.mp3,vtsouval/mtg_jamendo_autotagging,train,264,"['electropop', 'electronic']",['synthesizer'],['space'],30
vtsouval_mtg_jamendo_autotagging_00000265,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000265.mp3,vtsouval/mtg_jamendo_autotagging,train,265,"['indie', 'industrial', 'rock']","['synthesizer', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000266,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000266.mp3,vtsouval/mtg_jamendo_autotagging,train,266,"['easylistening', 'rock', 'pop', 'poprock']","['synthesizer', 'electricguitar', 'bass']",['commercial'],30
vtsouval_mtg_jamendo_autotagging_00000267,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000267.mp3,vtsouval/mtg_jamendo_autotagging,train,267,"['pop', 'electronic']","['drums', 'synthesizer', 'bass']",['commercial'],30
vtsouval_mtg_jamendo_autotagging_00000268,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000268.mp3,vtsouval/mtg_jamendo_autotagging,train,268,"['pop', 'rock', 'electronic', 'poprock']","['drums', 'synthesizer', 'electricguitar', 'bass']",['commercial'],30
vtsouval_mtg_jamendo_autotagging_00000269,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000269.mp3,vtsouval/mtg_jamendo_autotagging,train,269,"['pop', 'rock', 'industrial', 'poprock']","['drums', 'synthesizer', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000270,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000270.mp3,vtsouval/mtg_jamendo_autotagging,train,270,"['pop', 'rock', 'poprock']","['drums', 'electricguitar', 'bass']",['commercial'],30
vtsouval_mtg_jamendo_autotagging_00000271,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000271.mp3,vtsouval/mtg_jamendo_autotagging,train,271,"['pop', 'rock', 'industrial']","['drums', 'synthesizer', 'electricguitar', 'bass']","['sport', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000272,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000272.mp3,vtsouval/mtg_jamendo_autotagging,train,272,"['pop', 'rock', 'industrial']","['drums', 'synthesizer', 'electricguitar', 'bass']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000273,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000273.mp3,vtsouval/mtg_jamendo_autotagging,train,273,"['pop', 'rock', 'industrial']","['synthesizer', 'electricguitar', 'bass']",['sport'],30
vtsouval_mtg_jamendo_autotagging_00000274,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000274.mp3,vtsouval/mtg_jamendo_autotagging,train,274,"['postrock', 'rock', 'instrumentalrock', 'alternative']","['drums', 'guitar']",['space'],30
vtsouval_mtg_jamendo_autotagging_00000275,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000275.mp3,vtsouval/mtg_jamendo_autotagging,train,275,"['pop', 'electronic']",['synthesizer'],['romantic'],30
vtsouval_mtg_jamendo_autotagging_00000276,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000276.mp3,vtsouval/mtg_jamendo_autotagging,train,276,"['pop', 'electronic']",['synthesizer'],['romantic'],30
vtsouval_mtg_jamendo_autotagging_00000277,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000277.mp3,vtsouval/mtg_jamendo_autotagging,train,277,"['folk', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000278,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000278.mp3,vtsouval/mtg_jamendo_autotagging,train,278,"['folk', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000279,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000279.mp3,vtsouval/mtg_jamendo_autotagging,train,279,"['folk', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000280,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000280.mp3,vtsouval/mtg_jamendo_autotagging,train,280,"['folk', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000281,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000281.mp3,vtsouval/mtg_jamendo_autotagging,train,281,"['folk', 'alternative', 'hard', 'indie', 'pop', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'horror', 'drama', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000282,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000282.mp3,vtsouval/mtg_jamendo_autotagging,train,282,"['latin', 'rock', 'pop', 'indie', 'electronic', 'jazz']","['drums', 'guitar', 'bass', 'synthesizer']","['emotional', 'adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000283,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000283.mp3,vtsouval/mtg_jamendo_autotagging,train,283,"['folk', 'pop', 'indie', 'chillout', 'rock']","['drums', 'guitar', 'bass', 'synthesizer']","['dream', 'emotional', 'dark', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000284,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000284.mp3,vtsouval/mtg_jamendo_autotagging,train,284,"['folk', 'popfolk', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'ballad', 'sad', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000285,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000285.mp3,vtsouval/mtg_jamendo_autotagging,train,285,"['folk', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000286,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000286.mp3,vtsouval/mtg_jamendo_autotagging,train,286,"['rock', 'soundtrack', 'hard', 'indie', 'pop', 'hardrock']","['drums', 'guitar', 'bass', 'synthesizer']","['adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000287,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000287.mp3,vtsouval/mtg_jamendo_autotagging,train,287,"['latin', 'rock', 'pop', 'indie', 'experimental']","['drums', 'guitar', 'bass']","['emotional', 'adventure', 'horror', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000288,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000288.mp3,vtsouval/mtg_jamendo_autotagging,train,288,"['popfolk', 'soundtrack', 'easylistening', 'indie', 'pop', 'chillout', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'soft', 'ballad', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000289,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000289.mp3,vtsouval/mtg_jamendo_autotagging,train,289,"['alternative', 'dance', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['travel', 'adventure']",30
vtsouval_mtg_jamendo_autotagging_00000290,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000290.mp3,vtsouval/mtg_jamendo_autotagging,train,290,"['alternative', 'hard', 'indie', 'pop', 'electronic', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'horror', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000291,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000291.mp3,vtsouval/mtg_jamendo_autotagging,train,291,"['soundtrack', 'indie', 'pop', 'rock', 'experimental']","['drums', 'guitar']","['horror', 'emotional', 'funny', 'dark', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000292,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000292.mp3,vtsouval/mtg_jamendo_autotagging,train,292,"['pop', 'indie', 'electronic', 'rock']","['drums', 'guitar', 'bass', 'synthesizer']","['funny', 'dark']",30
vtsouval_mtg_jamendo_autotagging_00000293,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000293.mp3,vtsouval/mtg_jamendo_autotagging,train,293,"['folk', 'popfolk', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'adventure', 'travel', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000294,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000294.mp3,vtsouval/mtg_jamendo_autotagging,train,294,"['folk', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['travel', 'adventure', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000295,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000295.mp3,vtsouval/mtg_jamendo_autotagging,train,295,"['folk', 'popfolk', 'singersongwriter', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000296,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000296.mp3,vtsouval/mtg_jamendo_autotagging,train,296,"['folk', 'popfolk', 'soundtrack', 'pop', 'indie', 'country', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'soft']",30
vtsouval_mtg_jamendo_autotagging_00000297,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000297.mp3,vtsouval/mtg_jamendo_autotagging,train,297,"['folk', 'soundtrack', 'pop', 'indie', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'soft']",30
vtsouval_mtg_jamendo_autotagging_00000298,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000298.mp3,vtsouval/mtg_jamendo_autotagging,train,298,"['folk', 'rock', 'soundtrack', 'pop', 'indie', 'hardrock']","['drums', 'guitar', 'bass']","['sport', 'adventure', 'travel']",30
vtsouval_mtg_jamendo_autotagging_00000299,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000299.mp3,vtsouval/mtg_jamendo_autotagging,train,299,"['folk', 'popfolk', 'singersongwriter', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000300,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000300.mp3,vtsouval/mtg_jamendo_autotagging,train,300,"['folk', 'soundtrack', 'singersongwriter', 'country', 'rock', 'popfolk', 'pop', 'indie', 'chillout']",['guitar'],"['emotional', 'soft', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000301,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000301.mp3,vtsouval/mtg_jamendo_autotagging,train,301,"['folk', 'pop', 'indie', 'rock']","['bass', 'guitar', 'accordion', 'drums']",['adventure'],30
vtsouval_mtg_jamendo_autotagging_00000302,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000302.mp3,vtsouval/mtg_jamendo_autotagging,train,302,"['folk', 'soundtrack', 'pop', 'indie', 'chillout', 'rock']","['drums', 'guitar', 'bass']","['emotional', 'drama']",30
vtsouval_mtg_jamendo_autotagging_00000303,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000303.mp3,vtsouval/mtg_jamendo_autotagging,train,303,['ambient'],['piano'],"['horror', 'dark']",30
vtsouval_mtg_jamendo_autotagging_00000304,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000304.mp3,vtsouval/mtg_jamendo_autotagging,train,304,"['soundtrack', 'ambient', 'electronic']",['piano'],['dark'],30
vtsouval_mtg_jamendo_autotagging_00000305,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000305.mp3,vtsouval/mtg_jamendo_autotagging,train,305,['minimal'],['piano'],"['soft', 'dark']",30
vtsouval_mtg_jamendo_autotagging_00000306,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000306.mp3,vtsouval/mtg_jamendo_autotagging,train,306,['minimal'],['piano'],"['dream', 'soft']",30
vtsouval_mtg_jamendo_autotagging_00000307,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000307.mp3,vtsouval/mtg_jamendo_autotagging,train,307,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000308,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000308.mp3,vtsouval/mtg_jamendo_autotagging,train,308,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000309,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000309.mp3,vtsouval/mtg_jamendo_autotagging,train,309,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000310,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000310.mp3,vtsouval/mtg_jamendo_autotagging,train,310,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000311,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000311.mp3,vtsouval/mtg_jamendo_autotagging,train,311,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000312,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000312.mp3,vtsouval/mtg_jamendo_autotagging,train,312,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000313,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000313.mp3,vtsouval/mtg_jamendo_autotagging,train,313,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000314,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000314.mp3,vtsouval/mtg_jamendo_autotagging,train,314,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000315,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000315.mp3,vtsouval/mtg_jamendo_autotagging,train,315,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000316,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000316.mp3,vtsouval/mtg_jamendo_autotagging,train,316,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000317,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000317.mp3,vtsouval/mtg_jamendo_autotagging,train,317,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000318,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000318.mp3,vtsouval/mtg_jamendo_autotagging,train,318,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000319,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000319.mp3,vtsouval/mtg_jamendo_autotagging,train,319,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000320,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000320.mp3,vtsouval/mtg_jamendo_autotagging,train,320,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000321,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000321.mp3,vtsouval/mtg_jamendo_autotagging,train,321,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000322,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000322.mp3,vtsouval/mtg_jamendo_autotagging,train,322,['electronic'],['piano'],['film'],30
vtsouval_mtg_jamendo_autotagging_00000323,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000323.mp3,vtsouval/mtg_jamendo_autotagging,train,323,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000324,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000324.mp3,vtsouval/mtg_jamendo_autotagging,train,324,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000325,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000325.mp3,vtsouval/mtg_jamendo_autotagging,train,325,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000326,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000326.mp3,vtsouval/mtg_jamendo_autotagging,train,326,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000327,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000327.mp3,vtsouval/mtg_jamendo_autotagging,train,327,"['pop', 'rock']","['drums', 'guitar', 'bass', 'piano']",['love'],30
vtsouval_mtg_jamendo_autotagging_00000328,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000328.mp3,vtsouval/mtg_jamendo_autotagging,train,328,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000329,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000329.mp3,vtsouval/mtg_jamendo_autotagging,train,329,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000330,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000330.mp3,vtsouval/mtg_jamendo_autotagging,train,330,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000331,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000331.mp3,vtsouval/mtg_jamendo_autotagging,train,331,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000332,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000332.mp3,vtsouval/mtg_jamendo_autotagging,train,332,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000333,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000333.mp3,vtsouval/mtg_jamendo_autotagging,train,333,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000334,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000334.mp3,vtsouval/mtg_jamendo_autotagging,train,334,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000335,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000335.mp3,vtsouval/mtg_jamendo_autotagging,train,335,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000336,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000336.mp3,vtsouval/mtg_jamendo_autotagging,train,336,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000337,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000337.mp3,vtsouval/mtg_jamendo_autotagging,train,337,['pop'],['guitar'],['mellow'],30
vtsouval_mtg_jamendo_autotagging_00000338,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000338.mp3,vtsouval/mtg_jamendo_autotagging,train,338,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000339,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000339.mp3,vtsouval/mtg_jamendo_autotagging,train,339,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000340,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000340.mp3,vtsouval/mtg_jamendo_autotagging,train,340,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000341,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000341.mp3,vtsouval/mtg_jamendo_autotagging,train,341,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000342,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000342.mp3,vtsouval/mtg_jamendo_autotagging,train,342,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000343,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000343.mp3,vtsouval/mtg_jamendo_autotagging,train,343,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000344,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000344.mp3,vtsouval/mtg_jamendo_autotagging,train,344,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000345,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000345.mp3,vtsouval/mtg_jamendo_autotagging,train,345,"['trance', 'ambient']",['bass'],"['dream', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000346,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000346.mp3,vtsouval/mtg_jamendo_autotagging,train,346,"['easylistening', 'newage', 'ambient']",['piano'],"['documentary', 'relaxing', 'nature', 'dream', 'meditative', 'emotional']",30
vtsouval_mtg_jamendo_autotagging_00000347,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000347.mp3,vtsouval/mtg_jamendo_autotagging,train,347,"['newage', 'ambient', 'easylistening', 'chillout', 'electronic']","['piano', 'synthesizer', 'drummachine']",['space'],30
vtsouval_mtg_jamendo_autotagging_00000348,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000348.mp3,vtsouval/mtg_jamendo_autotagging,train,348,"['easylistening', 'newage', 'ambient', 'electronic']","['piano', 'synthesizer']",['space'],30
vtsouval_mtg_jamendo_autotagging_00000349,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000349.mp3,vtsouval/mtg_jamendo_autotagging,train,349,"['easylistening', 'newage', 'ambient']","['flute', 'cello']","['documentary', 'relaxing', 'meditative', 'nature']",30
vtsouval_mtg_jamendo_autotagging_00000350,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000350.mp3,vtsouval/mtg_jamendo_autotagging,train,350,"['chillout', 'ambient', 'electronic']","['piano', 'synthesizer']","['space', 'epic']",30
vtsouval_mtg_jamendo_autotagging_00000351,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000351.mp3,vtsouval/mtg_jamendo_autotagging,train,351,"['easylistening', 'newage', 'ambient', 'electronic']","['piano', 'synthesizer']","['dream', 'space', 'soundscape']",30
vtsouval_mtg_jamendo_autotagging_00000352,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000352.mp3,vtsouval/mtg_jamendo_autotagging,train,352,"['easylistening', 'ambient', 'electronic']","['synthesizer', 'harp']","['emotional', 'space', 'epic']",30
vtsouval_mtg_jamendo_autotagging_00000353,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000353.mp3,vtsouval/mtg_jamendo_autotagging,train,353,"['blues', 'pop', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000354,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000354.mp3,vtsouval/mtg_jamendo_autotagging,train,354,"['blues', 'pop', 'instrumentalpop']",['guitar'],['calm'],30
vtsouval_mtg_jamendo_autotagging_00000355,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000355.mp3,vtsouval/mtg_jamendo_autotagging,train,355,"['easylistening', 'newage']",['piano'],"['emotional', 'soft']",30
vtsouval_mtg_jamendo_autotagging_00000356,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000356.mp3,vtsouval/mtg_jamendo_autotagging,train,356,"['orchestral', 'classical']",['orchestra'],"['emotional', 'soft']",30
vtsouval_mtg_jamendo_autotagging_00000357,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000357.mp3,vtsouval/mtg_jamendo_autotagging,train,357,"['soundtrack', 'jazz']","['drums', 'piano', 'guitar', 'bass', 'clarinet']","['holiday', 'christmas']",30
vtsouval_mtg_jamendo_autotagging_00000358,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000358.mp3,vtsouval/mtg_jamendo_autotagging,train,358,"['pop', 'rock', 'alternative']",['guitar'],['melodic'],30
vtsouval_mtg_jamendo_autotagging_00000359,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000359.mp3,vtsouval/mtg_jamendo_autotagging,train,359,"['folk', 'pop', 'indie', 'alternative']",['guitar'],['melodic'],30
vtsouval_mtg_jamendo_autotagging_00000360,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000360.mp3,vtsouval/mtg_jamendo_autotagging,train,360,"['pop', 'indie', 'alternative']",['guitar'],"['melodic', 'slow']",30
vtsouval_mtg_jamendo_autotagging_00000361,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000361.mp3,vtsouval/mtg_jamendo_autotagging,train,361,"['pop', 'indie', 'latin', 'alternative']","['piano', 'guitar']",['slow'],30
vtsouval_mtg_jamendo_autotagging_00000362,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000362.mp3,vtsouval/mtg_jamendo_autotagging,train,362,"['pop', 'indie', 'alternative', 'rock']",['piano'],['melodic'],30
vtsouval_mtg_jamendo_autotagging_00000363,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000363.mp3,vtsouval/mtg_jamendo_autotagging,train,363,['electronic'],"['drums', 'synthesizer', 'electricguitar', 'bass', 'sampler']","['documentary', 'adventure', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000364,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000364.mp3,vtsouval/mtg_jamendo_autotagging,train,364,"['dance', 'techno', 'experimental']","['drums', 'synthesizer', 'drummachine', 'acousticguitar', 'sampler']",['horror'],30
vtsouval_mtg_jamendo_autotagging_00000365,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000365.mp3,vtsouval/mtg_jamendo_autotagging,train,365,"['soundtrack', 'easylistening', 'electronic']","['synthesizer', 'drummachine', 'harp', 'sampler']","['documentary', 'nature']",30
vtsouval_mtg_jamendo_autotagging_00000366,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000366.mp3,vtsouval/mtg_jamendo_autotagging,train,366,"['rock', 'instrumentalpop']","['drums', 'drummachine', 'acousticguitar', 'bass', 'keyboard']","['sport', 'commercial']",30
vtsouval_mtg_jamendo_autotagging_00000367,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000367.mp3,vtsouval/mtg_jamendo_autotagging,train,367,"['rock', 'electronic', 'experimental']","['synthesizer', 'drummachine', 'sampler']",['horror'],30
vtsouval_mtg_jamendo_autotagging_00000368,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000368.mp3,vtsouval/mtg_jamendo_autotagging,train,368,"['soundtrack', 'rock']","['drums', 'synthesizer', 'electricpiano', 'drummachine']",['children'],30
vtsouval_mtg_jamendo_autotagging_00000369,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000369.mp3,vtsouval/mtg_jamendo_autotagging,train,369,"['newage', 'ambient', 'electronic']",['synthesizer'],['children'],30
vtsouval_mtg_jamendo_autotagging_00000370,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000370.mp3,vtsouval/mtg_jamendo_autotagging,train,370,"['dance', 'electronic', 'rock']","['drums', 'synthesizer', 'drummachine', 'harp']",['horror'],30
vtsouval_mtg_jamendo_autotagging_00000371,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000371.mp3,vtsouval/mtg_jamendo_autotagging,train,371,"['electronic', 'experimental']","['synthesizer', 'drummachine']",['children'],30
vtsouval_mtg_jamendo_autotagging_00000372,anglo_pop,audio/vtsouval_mtg_jamendo_autotagging_00000372.mp3,vtsouval/mtg_jamendo_autotagging,train,372,"['soundtrack', 'trance']","['synthesizer', 'drummachine', 'sampler']","['adventure', 'energetic']",30
