track_id,culture,audio_path,source_dataset,source_split,source_index,label,cname,pinyin,name
sanchit-gandhi_gtzan_00000137,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000137.wav,sanchit-gandhi/gtzan,train,137,classical,,,
sanchit-gandhi_gtzan_00000138,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000138.wav,sanchit-gandhi/gtzan,train,138,classical,,,
sanchit-gandhi_gtzan_00000139,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000139.wav,sanchit-gandhi/gtzan,train,139,classical,,,
sanchit-gandhi_gtzan_00000140,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000140.wav,sanchit-gandhi/gtzan,train,140,classical,,,
sanchit-gandhi_gtzan_00000141,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000141.wav,sanchit-gandhi/gtzan,train,141,classical,,,
sanchit-gandhi_gtzan_00000142,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000142.wav,sanchit-gandhi/gtzan,train,142,classical,,,
sanchit-gandhi_gtzan_00000143,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000143.wav,sanchit-gandhi/gtzan,train,143,classical,,,
sanchit-gandhi_gtzan_00000144,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000144.wav,sanchit-gandhi/gtzan,train,144,classical,,,
sanchit-gandhi_gtzan_00000145,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000145.wav,sanchit-gandhi/gtzan,train,145,classical,,,
sanchit-gandhi_gtzan_00000146,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000146.wav,sanchit-gandhi/gtzan,train,146,classical,,,
sanchit-gandhi_gtzan_00000147,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000147.wav,sanchit-gandhi/gtzan,train,147,classical,,,
sanchit-gandhi_gtzan_00000148,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000148.wav,sanchit-gandhi/gtzan,train,148,classical,,,
sanchit-gandhi_gtzan_00000149,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000149.wav,sanchit-gandhi/gtzan,train,149,classical,,,
sanchit-gandhi_gtzan_00000150,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000150.wav,sanchit-gandhi/gtzan,train,150,classical,,,
sanchit-gandhi_gtzan_00000151,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000151.wav,sanchit-gandhi/gtzan,train,151,classical,,,
sanchit-gandhi_gtzan_00000152,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000152.wav,sanchit-gandhi/gtzan,train,152,classical,,,
sanchit-gandhi_gtzan_00000153,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000153.wav,sanchit-gandhi/gtzan,train,153,classical,,,
sanchit-gandhi_gtzan_00000154,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000154.wav,sanchit-gandhi/gtzan,train,154,classical,,,
sanchit-gandhi_gtzan_00000155,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000155.wav,sanchit-gandhi/gtzan,train,155,classical,,,
sanchit-gandhi_gtzan_00000156,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000156.wav,sanchit-gandhi/gtzan,train,156,classical,,,
sanchit-gandhi_gtzan_00000157,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000157.wav,sanchit-gandhi/gtzan,train,157,classical,,,
sanchit-gandhi_gtzan_00000158,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000158.wav,sanchit-gandhi/gtzan,train,158,classical,,,
sanchit-gandhi_gtzan_00000159,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000159.wav,sanchit-gandhi/gtzan,train,159,classical,,,
neerajaabhyankar_hindustani-raag-small_00000000,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000000.mp3,neerajaabhyankar/hindustani-raag-small,train,0,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000001,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000001.mp3,neerajaabhyankar/hindustani-raag-small,train,1,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000002,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000002.mp3,neerajaabhyankar/hindustani-raag-small,train,2,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000003,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000003.mp3,neerajaabhyankar/hindustani-raag-small,train,3,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000004,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000004.mp3,neerajaabhyankar/hindustani-raag-small,train,4,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000005,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000005.mp3,neerajaabhyankar/hindustani-raag-small,train,5,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000006,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000006.mp3,neerajaabhyankar/hindustani-raag-small,train,6,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000007,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000007.mp3,neerajaabhyankar/hindustani-raag-small,train,7,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000008,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000008.mp3,neerajaabhyankar/hindustani-raag-small,train,8,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000009,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000009.mp3,neerajaabhyankar/hindustani-raag-small,train,9,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000010,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000010.mp3,neerajaabhyankar/hindustani-raag-small,train,10,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000011,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000011.mp3,neerajaabhyankar/hindustani-raag-small,train,11,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000012,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000012.mp3,neerajaabhyankar/hindustani-raag-small,train,12,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000013,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000013.mp3,neerajaabhyankar/hindustani-raag-small,train,13,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000014,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000014.mp3,neerajaabhyankar/hindustani-raag-small,train,14,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000015,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000015.mp3,neerajaabhyankar/hindustani-raag-small,train,15,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000016,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000016.mp3,neerajaabhyankar/hindustani-raag-small,train,16,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000017,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000017.mp3,neerajaabhyankar/hindustani-raag-small,train,17,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000018,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000018.mp3,neerajaabhyankar/hindustani-raag-small,train,18,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000019,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000019.mp3,neerajaabhyankar/hindustani-raag-small,train,19,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000020,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000020.mp3,neerajaabhyankar/hindustani-raag-small,train,20,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000021,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000021.mp3,neerajaabhyankar/hindustani-raag-small,train,21,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000022,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000022.mp3,neerajaabhyankar/hindustani-raag-small,train,22,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000023,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000023.mp3,neerajaabhyankar/hindustani-raag-small,train,23,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000024,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000024.mp3,neerajaabhyankar/hindustani-raag-small,train,24,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000025,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000025.mp3,neerajaabhyankar/hindustani-raag-small,train,25,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000026,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000026.mp3,neerajaabhyankar/hindustani-raag-small,train,26,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000027,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000027.mp3,neerajaabhyankar/hindustani-raag-small,train,27,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000028,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000028.mp3,neerajaabhyankar/hindustani-raag-small,train,28,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000029,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000029.mp3,neerajaabhyankar/hindustani-raag-small,train,29,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000030,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000030.mp3,neerajaabhyankar/hindustani-raag-small,train,30,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000031,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000031.mp3,neerajaabhyankar/hindustani-raag-small,train,31,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000032,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000032.mp3,neerajaabhyankar/hindustani-raag-small,train,32,AheerBhairav,,,
neerajaabhyankar_hindustani-raag-small_00000033,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000033.mp3,neerajaabhyankar/hindustani-raag-small,train,33,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000034,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000034.mp3,neerajaabhyankar/hindustani-raag-small,train,34,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000035,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000035.mp3,neerajaabhyankar/hindustani-raag-small,train,35,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000036,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000036.mp3,neerajaabhyankar/hindustani-raag-small,train,36,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000037,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000037.mp3,neerajaabhyankar/hindustani-raag-small,train,37,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000038,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000038.mp3,neerajaabhyankar/hindustani-raag-small,train,38,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000039,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000039.mp3,neerajaabhyankar/hindustani-raag-small,train,39,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000040,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000040.mp3,neerajaabhyankar/hindustani-raag-small,train,40,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000041,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000041.mp3,neerajaabhyankar/hindustani-raag-small,train,41,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000042,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000042.mp3,neerajaabhyankar/hindustani-raag-small,train,42,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000043,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000043.mp3,neerajaabhyankar/hindustani-raag-small,train,43,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000044,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000044.mp3,neerajaabhyankar/hindustani-raag-small,train,44,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000045,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000045.mp3,neerajaabhyankar/hindustani-raag-small,train,45,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000046,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000046.mp3,neerajaabhyankar/hindustani-raag-small,train,46,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000047,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000047.mp3,neerajaabhyankar/hindustani-raag-small,train,47,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000048,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000048.mp3,neerajaabhyankar/hindustani-raag-small,train,48,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000049,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000049.mp3,neerajaabhyankar/hindustani-raag-small,train,49,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000050,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000050.mp3,neerajaabhyankar/hindustani-raag-small,train,50,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000051,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000051.mp3,neerajaabhyankar/hindustani-raag-small,train,51,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000052,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000052.mp3,neerajaabhyankar/hindustani-raag-small,train,52,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000053,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000053.mp3,neerajaabhyankar/hindustani-raag-small,train,53,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000054,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000054.mp3,neerajaabhyankar/hindustani-raag-small,train,54,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000055,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000055.mp3,neerajaabhyankar/hindustani-raag-small,train,55,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000056,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000056.mp3,neerajaabhyankar/hindustani-raag-small,train,56,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000057,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000057.mp3,neerajaabhyankar/hindustani-raag-small,train,57,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000058,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000058.mp3,neerajaabhyankar/hindustani-raag-small,train,58,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000059,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000059.mp3,neerajaabhyankar/hindustani-raag-small,train,59,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000060,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000060.mp3,neerajaabhyankar/hindustani-raag-small,train,60,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000061,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000061.mp3,neerajaabhyankar/hindustani-raag-small,train,61,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000062,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000062.mp3,neerajaabhyankar/hindustani-raag-small,train,62,AlhaiyaBilawal,,,
neerajaabhyankar_hindustani-raag-small_00000063,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000063.mp3,neerajaabhyankar/hindustani-raag-small,train,63,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000064,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000064.mp3,neerajaabhyankar/hindustani-raag-small,train,64,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000065,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000065.mp3,neerajaabhyankar/hindustani-raag-small,train,65,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000066,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000066.mp3,neerajaabhyankar/hindustani-raag-small,train,66,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000067,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000067.mp3,neerajaabhyankar/hindustani-raag-small,train,67,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000068,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000068.mp3,neerajaabhyankar/hindustani-raag-small,train,68,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000069,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000069.mp3,neerajaabhyankar/hindustani-raag-small,train,69,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000070,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000070.mp3,neerajaabhyankar/hindustani-raag-small,train,70,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000071,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000071.mp3,neerajaabhyankar/hindustani-raag-small,train,71,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000072,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000072.mp3,neerajaabhyankar/hindustani-raag-small,train,72,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000073,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000073.mp3,neerajaabhyankar/hindustani-raag-small,train,73,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000074,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000074.mp3,neerajaabhyankar/hindustani-raag-small,train,74,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000075,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000075.mp3,neerajaabhyankar/hindustani-raag-small,train,75,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000076,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000076.mp3,neerajaabhyankar/hindustani-raag-small,train,76,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000077,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000077.mp3,neerajaabhyankar/hindustani-raag-small,train,77,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000078,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000078.mp3,neerajaabhyankar/hindustani-raag-small,train,78,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000079,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000079.mp3,neerajaabhyankar/hindustani-raag-small,train,79,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000080,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000080.mp3,neerajaabhyankar/hindustani-raag-small,train,80,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000081,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000081.mp3,neerajaabhyankar/hindustani-raag-small,train,81,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000082,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000082.mp3,neerajaabhyankar/hindustani-raag-small,train,82,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000083,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000083.mp3,neerajaabhyankar/hindustani-raag-small,train,83,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000084,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000084.mp3,neerajaabhyankar/hindustani-raag-small,train,84,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000085,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000085.mp3,neerajaabhyankar/hindustani-raag-small,train,85,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000086,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000086.mp3,neerajaabhyankar/hindustani-raag-small,train,86,Bageshree,,,
neerajaabhyankar_hindustani-raag-small_00000087,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000087.mp3,neerajaabhyankar/hindustani-raag-small,train,87,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000088,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000088.mp3,neerajaabhyankar/hindustani-raag-small,train,88,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000089,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000089.mp3,neerajaabhyankar/hindustani-raag-small,train,89,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000090,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000090.mp3,neerajaabhyankar/hindustani-raag-small,train,90,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000091,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000091.mp3,neerajaabhyankar/hindustani-raag-small,train,91,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000092,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000092.mp3,neerajaabhyankar/hindustani-raag-small,train,92,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000093,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000093.mp3,neerajaabhyankar/hindustani-raag-small,train,93,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000094,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000094.mp3,neerajaabhyankar/hindustani-raag-small,train,94,Bahar,,,
