track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason,cname,pinyin,name
sanchit-gandhi_gtzan_00000127,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000127.wav,sanchit-gandhi/gtzan,train,127,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000127,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000128,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000128.wav,sanchit-gandhi/gtzan,train,128,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000128,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000129,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000129.wav,sanchit-gandhi/gtzan,train,129,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000129,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000130,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000130.wav,sanchit-gandhi/gtzan,train,130,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000130,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000131,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000131.wav,sanchit-gandhi/gtzan,train,131,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000131,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000132,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000132.wav,sanchit-gandhi/gtzan,train,132,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000132,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000133,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000133.wav,sanchit-gandhi/gtzan,train,133,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000133,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000134,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000134.wav,sanchit-gandhi/gtzan,train,134,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000134,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000135,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000135.wav,sanchit-gandhi/gtzan,train,135,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000135,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000136,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000136.wav,sanchit-gandhi/gtzan,train,136,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000136,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000137,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000137.wav,sanchit-gandhi/gtzan,train,137,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000137,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000138,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000138.wav,sanchit-gandhi/gtzan,train,138,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000138,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000139,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000139.wav,sanchit-gandhi/gtzan,train,139,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000139,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000140,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000140.wav,sanchit-gandhi/gtzan,train,140,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000140,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000141,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000141.wav,sanchit-gandhi/gtzan,train,141,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000141,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000142,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000142.wav,sanchit-gandhi/gtzan,train,142,30.370975056689343,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000142,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000143,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000143.wav,sanchit-gandhi/gtzan,train,143,30.00798185941043,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000143,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000144,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000144.wav,sanchit-gandhi/gtzan,train,144,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000144,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000145,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000145.wav,sanchit-gandhi/gtzan,train,145,30.17142857142857,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000145,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000146,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000146.wav,sanchit-gandhi/gtzan,train,146,30.011791383219954,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000146,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000147,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000147.wav,sanchit-gandhi/gtzan,train,147,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000147,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000148,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000148.wav,sanchit-gandhi/gtzan,train,148,30.091609977324264,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000148,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000149,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000149.wav,sanchit-gandhi/gtzan,train,149,29.995827664399094,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000149,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000150,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000150.wav,sanchit-gandhi/gtzan,train,150,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000150,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000151,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000151.wav,sanchit-gandhi/gtzan,train,151,29.992925170068027,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000151,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000152,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000152.wav,sanchit-gandhi/gtzan,train,152,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000152,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000153,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000153.wav,sanchit-gandhi/gtzan,train,153,30.39092970521542,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000153,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000154,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000154.wav,sanchit-gandhi/gtzan,train,154,30.488979591836735,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000154,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000155,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000155.wav,sanchit-gandhi/gtzan,train,155,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000155,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000156,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000156.wav,sanchit-gandhi/gtzan,train,156,30.071655328798187,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000156,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000157,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000157.wav,sanchit-gandhi/gtzan,train,157,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000157,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000158,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000158.wav,sanchit-gandhi/gtzan,train,158,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000158,1,pending,,pending,pending,,,,
sanchit-gandhi_gtzan_00000159,west,E:\Desktop\Echo\storage\public\routeA_phase2\gtzan\audio\sanchit-gandhi_gtzan_00000159.wav,sanchit-gandhi/gtzan,train,159,30.013333333333332,22050,1,,west,soundtrack_classical,0,classical,classical,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,sanchit-gandhi_gtzan_00000159,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000000,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000000.mp3,neerajaabhyankar/hindustani-raag-small,train,0,18.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000000,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000001,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000001.mp3,neerajaabhyankar/hindustani-raag-small,train,1,18.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000001,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000002,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000002.mp3,neerajaabhyankar/hindustani-raag-small,train,2,18.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000002,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000003,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000003.mp3,neerajaabhyankar/hindustani-raag-small,train,3,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000003,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000004,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000004.mp3,neerajaabhyankar/hindustani-raag-small,train,4,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000004,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000005,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000005.mp3,neerajaabhyankar/hindustani-raag-small,train,5,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000005,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000006,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000006.mp3,neerajaabhyankar/hindustani-raag-small,train,6,17.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000006,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000007,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000007.mp3,neerajaabhyankar/hindustani-raag-small,train,7,17.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000007,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000008,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000008.mp3,neerajaabhyankar/hindustani-raag-small,train,8,17.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000008,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000009,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000009.mp3,neerajaabhyankar/hindustani-raag-small,train,9,24.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000009,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000010,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000010.mp3,neerajaabhyankar/hindustani-raag-small,train,10,24.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000010,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000011,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000011.mp3,neerajaabhyankar/hindustani-raag-small,train,11,24.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000011,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000012,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000012.mp3,neerajaabhyankar/hindustani-raag-small,train,12,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000012,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000013,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000013.mp3,neerajaabhyankar/hindustani-raag-small,train,13,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000013,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000014,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000014.mp3,neerajaabhyankar/hindustani-raag-small,train,14,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000014,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000015,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000015.mp3,neerajaabhyankar/hindustani-raag-small,train,15,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000015,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000016,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000016.mp3,neerajaabhyankar/hindustani-raag-small,train,16,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000016,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000017,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000017.mp3,neerajaabhyankar/hindustani-raag-small,train,17,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000017,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000018,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000018.mp3,neerajaabhyankar/hindustani-raag-small,train,18,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000018,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000019,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000019.mp3,neerajaabhyankar/hindustani-raag-small,train,19,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000019,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000020,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000020.mp3,neerajaabhyankar/hindustani-raag-small,train,20,9.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000020,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000021,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000021.mp3,neerajaabhyankar/hindustani-raag-small,train,21,12.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000021,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000022,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000022.mp3,neerajaabhyankar/hindustani-raag-small,train,22,12.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000022,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000023,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000023.mp3,neerajaabhyankar/hindustani-raag-small,train,23,12.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000023,1,pending,,pending,pending,,,,
neerajaabhyankar_hindustani-raag-small_00000024,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000024.mp3,neerajaabhyankar/hindustani-raag-small,train,24,27.0,48000,2,,india,unknown,0,AheerBhairav,AheerBhairav,,,,,,,,,,,,v4.0,v4_routeA_small_seed_from_public_2026-03-20,v4_routeA_small_seed_from_public_2026-03-20,neerajaabhyankar_hindustani-raag-small_00000024,1,pending,,pending,pending,,,,
