track_id,culture,split
bilal63_turkish_music_emotion_dataset_00000138,turkey,val
bilal63_turkish_music_emotion_dataset_00000139,turkey,val
ccmusic-database_erhu_playing_tech_00000006,china,val
ccmusic-database_erhu_playing_tech_00000015,china,val
ccmusic-database_erhu_playing_tech_00000016,china,val
ccmusic-database_erhu_playing_tech_00000023,china,val
ccmusic-database_erhu_playing_tech_00000030,china,val
ccmusic-database_erhu_playing_tech_00000031,china,val
ccmusic-database_erhu_playing_tech_00000034,china,val
ccmusic-database_erhu_playing_tech_00000035,china,val
ccmusic-database_erhu_playing_tech_00000044,china,val
ccmusic-database_erhu_playing_tech_00000049,china,val
ccmusic-database_erhu_playing_tech_00000058,china,val
ccmusic-database_erhu_playing_tech_00000060,china,val
ccmusic-database_erhu_playing_tech_00000077,china,val
ccmusic-database_erhu_playing_tech_00000109,china,val
ccmusic-database_erhu_playing_tech_00000134,china,val
ccmusic-database_erhu_playing_tech_00000148,china,val
neerajaabhyankar_hindustani-raag-small_00000023,india,val
neerajaabhyankar_hindustani-raag-small_00000031,india,val
neerajaabhyankar_hindustani-raag-small_00000043,india,val
neerajaabhyankar_hindustani-raag-small_00000054,india,val
neerajaabhyankar_hindustani-raag-small_00000062,india,val
neerajaabhyankar_hindustani-raag-small_00000066,india,val
neerajaabhyankar_hindustani-raag-small_00000085,india,val
neerajaabhyankar_hindustani-raag-small_00000091,india,val
neerajaabhyankar_hindustani-raag-small_00000092,india,val
neerajaabhyankar_hindustani-raag-small_00000093,india,val
neerajaabhyankar_hindustani-raag-small_00000095,india,val
neerajaabhyankar_hindustani-raag-small_00000136,india,val
neerajaabhyankar_hindustani-raag-small_00000143,india,val
neerajaabhyankar_hindustani-raag-small_00000145,india,val
neerajaabhyankar_hindustani-raag-small_00000150,india,val
neerajaabhyankar_hindustani-raag-small_00000157,india,val
sanchit-gandhi_gtzan_00000002,west,val
sanchit-gandhi_gtzan_00000013,west,val
sanchit-gandhi_gtzan_00000026,west,val
sanchit-gandhi_gtzan_00000033,west,val
sanchit-gandhi_gtzan_00000046,west,val
sanchit-gandhi_gtzan_00000053,west,val
sanchit-gandhi_gtzan_00000058,west,val
sanchit-gandhi_gtzan_00000064,west,val
sanchit-gandhi_gtzan_00000068,west,val
sanchit-gandhi_gtzan_00000072,west,val
sanchit-gandhi_gtzan_00000105,west,val
sanchit-gandhi_gtzan_00000118,west,val
sanchit-gandhi_gtzan_00000119,west,val
sanchit-gandhi_gtzan_00000132,west,val
sanchit-gandhi_gtzan_00000141,west,val
sanchit-gandhi_gtzan_00000158,west,val
bilal63_turkish_music_emotion_dataset_00000006,turkey,test
bilal63_turkish_music_emotion_dataset_00000008,turkey,test
bilal63_turkish_music_emotion_dataset_00000021,turkey,test
bilal63_turkish_music_emotion_dataset_00000023,turkey,test
bilal63_turkish_music_emotion_dataset_00000038,turkey,test
bilal63_turkish_music_emotion_dataset_00000064,turkey,test
bilal63_turkish_music_emotion_dataset_00000069,turkey,test
bilal63_turkish_music_emotion_dataset_00000081,turkey,test
bilal63_turkish_music_emotion_dataset_00000085,turkey,test
bilal63_turkish_music_emotion_dataset_00000114,turkey,test
bilal63_turkish_music_emotion_dataset_00000126,turkey,test
bilal63_turkish_music_emotion_dataset_00000133,turkey,test
bilal63_turkish_music_emotion_dataset_00000141,turkey,test
bilal63_turkish_music_emotion_dataset_00000149,turkey,test
bilal63_turkish_music_emotion_dataset_00000155,turkey,test
bilal63_turkish_music_emotion_dataset_00000157,turkey,test
ccmusic-database_erhu_playing_tech_00000014,china,test
ccmusic-database_erhu_playing_tech_00000019,china,test
ccmusic-database_erhu_playing_tech_00000022,china,test
ccmusic-database_erhu_playing_tech_00000036,china,test
ccmusic-database_erhu_playing_tech_00000041,china,test
ccmusic-database_erhu_playing_tech_00000047,china,test
ccmusic-database_erhu_playing_tech_00000064,china,test
ccmusic-database_erhu_playing_tech_00000097,china,test
ccmusic-database_erhu_playing_tech_00000102,china,test
ccmusic-database_erhu_playing_tech_00000110,china,test
ccmusic-database_erhu_playing_tech_00000113,china,test
ccmusic-database_erhu_playing_tech_00000136,china,test
ccmusic-database_erhu_playing_tech_00000139,china,test
ccmusic-database_erhu_playing_tech_00000140,china,test
ccmusic-database_erhu_playing_tech_00000141,china,test
ccmusic-database_erhu_playing_tech_00000147,china,test
neerajaabhyankar_hindustani-raag-small_00000001,india,test
neerajaabhyankar_hindustani-raag-small_00000007,india,test
neerajaabhyankar_hindustani-raag-small_00000013,india,test
neerajaabhyankar_hindustani-raag-small_00000014,india,test
neerajaabhyankar_hindustani-raag-small_00000020,india,test
neerajaabhyankar_hindustani-raag-small_00000032,india,test
neerajaabhyankar_hindustani-raag-small_00000037,india,test
neerajaabhyankar_hindustani-raag-small_00000060,india,test
neerajaabhyankar_hindustani-raag-small_00000063,india,test
neerajaabhyankar_hindustani-raag-small_00000076,india,test
neerajaabhyankar_hindustani-raag-small_00000078,india,test
neerajaabhyankar_hindustani-raag-small_00000081,india,test
neerajaabhyankar_hindustani-raag-small_00000088,india,test
neerajaabhyankar_hindustani-raag-small_00000120,india,test
neerajaabhyankar_hindustani-raag-small_00000151,india,test
neerajaabhyankar_hindustani-raag-small_00000158,india,test
sanchit-gandhi_gtzan_00000009,west,test
sanchit-gandhi_gtzan_00000015,west,test
sanchit-gandhi_gtzan_00000035,west,test
sanchit-gandhi_gtzan_00000037,west,test
sanchit-gandhi_gtzan_00000045,west,test
sanchit-gandhi_gtzan_00000070,west,test
sanchit-gandhi_gtzan_00000085,west,test
sanchit-gandhi_gtzan_00000095,west,test
sanchit-gandhi_gtzan_00000104,west,test
sanchit-gandhi_gtzan_00000108,west,test
sanchit-gandhi_gtzan_00000110,west,test
sanchit-gandhi_gtzan_00000121,west,test
sanchit-gandhi_gtzan_00000137,west,test
sanchit-gandhi_gtzan_00000144,west,test
sanchit-gandhi_gtzan_00000150,west,test
sanchit-gandhi_gtzan_00000155,west,test
