track_id,culture,audio_path,source_dataset,source_split,source_index,label,title,language,duration
rtrk_kazakh-traditional-audio_00000140,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000140.wav,rtrk/kazakh-traditional-audio,repo_archive,140,kui,Аққу,kk,140.3
rtrk_kazakh-traditional-audio_00000141,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000141.wav,rtrk/kazakh-traditional-audio,repo_archive,141,kui,Бозінген,kk,167.7
rtrk_kazakh-traditional-audio_00000142,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000142.wav,rtrk/kazakh-traditional-audio,repo_archive,142,kui,Марш (қобыз),kk,131.0
rtrk_kazakh-traditional-audio_00000143,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000143.wav,rtrk/kazakh-traditional-audio,repo_archive,143,kui,Жайма қоңыр,kk,114.7
rtrk_kazakh-traditional-audio_00000144,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000144.wav,rtrk/kazakh-traditional-audio,repo_archive,144,kui,Ерке сылқым,kk,150.0
rtrk_kazakh-traditional-audio_00000145,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000145.wav,rtrk/kazakh-traditional-audio,repo_archive,145,kui,Кербез Ақжелең,kk,133.2
rtrk_kazakh-traditional-audio_00000146,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000146.wav,rtrk/kazakh-traditional-audio,repo_archive,146,kui,18 жасар Балжан қыз,kk,231.8
rtrk_kazakh-traditional-audio_00000147,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000147.wav,rtrk/kazakh-traditional-audio,repo_archive,147,kui,Ата толғауы,kk,149.3
rtrk_kazakh-traditional-audio_00000148,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000148.wav,rtrk/kazakh-traditional-audio,repo_archive,148,kui,Желмая,kk,89.3
rtrk_kazakh-traditional-audio_00000149,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000149.wav,rtrk/kazakh-traditional-audio,repo_archive,149,kui,Қаражан Ханым,kk,125.7
rtrk_kazakh-traditional-audio_00000150,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000150.wav,rtrk/kazakh-traditional-audio,repo_archive,150,kui,Нарату,kk,207.3
rtrk_kazakh-traditional-audio_00000151,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000151.wav,rtrk/kazakh-traditional-audio,repo_archive,151,kui,Қазақстанға 30 жыл,kk,117.5
rtrk_kazakh-traditional-audio_00000152,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000152.wav,rtrk/kazakh-traditional-audio,repo_archive,152,kui,"Өттің, жалған-ай",kk,167.2
rtrk_kazakh-traditional-audio_00000153,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000153.wav,rtrk/kazakh-traditional-audio,repo_archive,153,kui,Кертолғау (1-ші тарау),kk,102.6
rtrk_kazakh-traditional-audio_00000154,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000154.wav,rtrk/kazakh-traditional-audio,repo_archive,154,kui,Қосбасар,kk,185.4
rtrk_kazakh-traditional-audio_00000155,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000155.wav,rtrk/kazakh-traditional-audio,repo_archive,155,kui,Сарыжайлау (қобыз),kk,125.5
rtrk_kazakh-traditional-audio_00000156,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000156.wav,rtrk/kazakh-traditional-audio,repo_archive,156,kui,Терісқақпай,kk,91.3
rtrk_kazakh-traditional-audio_00000157,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000157.wav,rtrk/kazakh-traditional-audio,repo_archive,157,kui,Шынар,kk,92.5
rtrk_kazakh-traditional-audio_00000158,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000158.wav,rtrk/kazakh-traditional-audio,repo_archive,158,kui,Бұлғын сусар,kk,224.5
rtrk_kazakh-traditional-audio_00000159,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000159.wav,rtrk/kazakh-traditional-audio,repo_archive,159,kui,Көңіл толқыны,kk,236.7
rtrk_kazakh-traditional-audio_00000160,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000160.wav,rtrk/kazakh-traditional-audio,repo_archive,160,kui,Наридірген,kk,227.8
rtrk_kazakh-traditional-audio_00000161,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000161.wav,rtrk/kazakh-traditional-audio,repo_archive,161,kui,Тағдыр-ай,kk,201.8
rtrk_kazakh-traditional-audio_00000162,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000162.wav,rtrk/kazakh-traditional-audio,repo_archive,162,kui,Екіндіде ел іздеген,kk,245.6
rtrk_kazakh-traditional-audio_00000163,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000163.wav,rtrk/kazakh-traditional-audio,repo_archive,163,kui,Құс кайтару,kk,151.7
rtrk_kazakh-traditional-audio_00000164,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000164.wav,rtrk/kazakh-traditional-audio,repo_archive,164,kui,Қазан жорығы (қобыз),kk,192.7
rtrk_kazakh-traditional-audio_00000165,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000165.wav,rtrk/kazakh-traditional-audio,repo_archive,165,kui,Сарыкөл-Самар,kk,109.6
rtrk_kazakh-traditional-audio_00000166,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000166.wav,rtrk/kazakh-traditional-audio,repo_archive,166,kui,Аңсаған ару,kk,139.4
rtrk_kazakh-traditional-audio_00000167,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000167.wav,rtrk/kazakh-traditional-audio,repo_archive,167,kui,Қаракерей Қабанбай,kk,146.4
rtrk_kazakh-traditional-audio_00000168,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000168.wav,rtrk/kazakh-traditional-audio,repo_archive,168,kui,Айжан апай,kk,142.8
rtrk_kazakh-traditional-audio_00000169,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000169.wav,rtrk/kazakh-traditional-audio,repo_archive,169,kui,Шаңның қосбасары,kk,186.0
rtrk_kazakh-traditional-audio_00000170,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000170.wav,rtrk/kazakh-traditional-audio,repo_archive,170,kui,Ой толғау,kk,86.3
rtrk_kazakh-traditional-audio_00000171,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000171.wav,rtrk/kazakh-traditional-audio,repo_archive,171,kui,Жорға аю,kk,109.5
rtrk_kazakh-traditional-audio_00000172,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000172.wav,rtrk/kazakh-traditional-audio,repo_archive,172,kui,Көркем жайыр,kk,199.5
rtrk_kazakh-traditional-audio_00000173,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000173.wav,rtrk/kazakh-traditional-audio,repo_archive,173,kui,Шыңырау,kk,276.3
rtrk_kazakh-traditional-audio_00000174,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000174.wav,rtrk/kazakh-traditional-audio,repo_archive,174,kui,Құлақ күйі,kk,192.4
rtrk_kazakh-traditional-audio_00000175,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000175.wav,rtrk/kazakh-traditional-audio,repo_archive,175,kui,Шер қосбасар,kk,145.6
rtrk_kazakh-traditional-audio_00000176,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000176.wav,rtrk/kazakh-traditional-audio,repo_archive,176,kui,Ұран күй,kk,117.0
rtrk_kazakh-traditional-audio_00000177,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000177.wav,rtrk/kazakh-traditional-audio,repo_archive,177,kui,Ыңғай төк,kk,108.8
rtrk_kazakh-traditional-audio_00000178,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000178.wav,rtrk/kazakh-traditional-audio,repo_archive,178,kui,Ақсақ кер ат,kk,94.7
rtrk_kazakh-traditional-audio_00000179,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000179.wav,rtrk/kazakh-traditional-audio,repo_archive,179,kui,Қосбасар,kk,177.7
rtrk_kazakh-traditional-audio_00000180,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000180.wav,rtrk/kazakh-traditional-audio,repo_archive,180,kui,Қоштасу,kk,172.5
rtrk_kazakh-traditional-audio_00000181,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000181.wav,rtrk/kazakh-traditional-audio,repo_archive,181,kui,Аққудың зары,kk,122.6
rtrk_kazakh-traditional-audio_00000182,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000182.wav,rtrk/kazakh-traditional-audio,repo_archive,182,kui,Айрауықтың ащы күйі,kk,160.5
rtrk_kazakh-traditional-audio_00000183,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000183.wav,rtrk/kazakh-traditional-audio,repo_archive,183,kui,Майдақоңыр,kk,159.9
rtrk_kazakh-traditional-audio_00000184,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000184.wav,rtrk/kazakh-traditional-audio,repo_archive,184,kui,Өкініш,kk,130.3
rtrk_kazakh-traditional-audio_00000185,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000185.wav,rtrk/kazakh-traditional-audio,repo_archive,185,kui,Желашар,kk,91.1
rtrk_kazakh-traditional-audio_00000186,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000186.wav,rtrk/kazakh-traditional-audio,repo_archive,186,kui,Бозашы,kk,180.6
rtrk_kazakh-traditional-audio_00000187,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000187.wav,rtrk/kazakh-traditional-audio,repo_archive,187,kui,Киелі Созақ,kk,265.3
rtrk_kazakh-traditional-audio_00000188,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000188.wav,rtrk/kazakh-traditional-audio,repo_archive,188,kui,Байжұма,kk,187.0
rtrk_kazakh-traditional-audio_00000189,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000189.wav,rtrk/kazakh-traditional-audio,repo_archive,189,kui,Баламайсан,kk,155.4
rtrk_kazakh-traditional-audio_00000190,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000190.wav,rtrk/kazakh-traditional-audio,repo_archive,190,kui,Бозайғыр,kk,144.1
rtrk_kazakh-traditional-audio_00000191,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000191.wav,rtrk/kazakh-traditional-audio,repo_archive,191,kui,Заман-ай,kk,114.3
rtrk_kazakh-traditional-audio_00000192,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000192.wav,rtrk/kazakh-traditional-audio,repo_archive,192,kui,Шыңырау,kk,109.6
rtrk_kazakh-traditional-audio_00000193,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000193.wav,rtrk/kazakh-traditional-audio,repo_archive,193,kui,Сарыарқа,kk,100.1
rtrk_kazakh-traditional-audio_00000194,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000194.wav,rtrk/kazakh-traditional-audio,repo_archive,194,kui,Кертолғау,kk,220.6
rtrk_kazakh-traditional-audio_00000195,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000195.wav,rtrk/kazakh-traditional-audio,repo_archive,195,kui,Сатыбалдының күйі,kk,162.3
rtrk_kazakh-traditional-audio_00000196,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000196.wav,rtrk/kazakh-traditional-audio,repo_archive,196,kui,Кербез ақжелең,kk,161.2
rtrk_kazakh-traditional-audio_00000197,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000197.wav,rtrk/kazakh-traditional-audio,repo_archive,197,kui,27.Алатау,kk,172.2
rtrk_kazakh-traditional-audio_00000198,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000198.wav,rtrk/kazakh-traditional-audio,repo_archive,198,kui,Бес жорға,kk,163.4
rtrk_kazakh-traditional-audio_00000199,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000199.wav,rtrk/kazakh-traditional-audio,repo_archive,199,kui,Бұлбұл Ақжелең,kk,168.8
rtrk_kazakh-traditional-audio_00000200,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000200.wav,rtrk/kazakh-traditional-audio,repo_archive,200,kui,Жемнің ағыс күйі,kk,110.6
rtrk_kazakh-traditional-audio_00000201,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000201.wav,rtrk/kazakh-traditional-audio,repo_archive,201,kui,Күй басы,kk,116.2
rtrk_kazakh-traditional-audio_00000202,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000202.wav,rtrk/kazakh-traditional-audio,repo_archive,202,kui,Кербез Айша,kk,110.2
rtrk_kazakh-traditional-audio_00000203,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000203.wav,rtrk/kazakh-traditional-audio,repo_archive,203,kui,Қаратау шертпесі,kk,146.8
rtrk_kazakh-traditional-audio_00000204,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000204.wav,rtrk/kazakh-traditional-audio,repo_archive,204,kui,Шалыс өре,kk,104.7
rtrk_kazakh-traditional-audio_00000205,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000205.wav,rtrk/kazakh-traditional-audio,repo_archive,205,kui,Мұң қосбасар,kk,132.4
rtrk_kazakh-traditional-audio_00000206,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000206.wav,rtrk/kazakh-traditional-audio,repo_archive,206,kui,Өткінші қосбасар,kk,120.1
rtrk_kazakh-traditional-audio_00000207,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000207.wav,rtrk/kazakh-traditional-audio,repo_archive,207,kui,Барқының күйі,kk,142.6
rtrk_kazakh-traditional-audio_00000208,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000208.wav,rtrk/kazakh-traditional-audio,repo_archive,208,kui,Бозтөбе,kk,128.2
rtrk_kazakh-traditional-audio_00000209,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000209.wav,rtrk/kazakh-traditional-audio,repo_archive,209,kui,Өтегеннің шертпесі,kk,150.2
rtrk_kazakh-traditional-audio_00000210,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000210.wav,rtrk/kazakh-traditional-audio,repo_archive,210,kui,Жезкиік,kk,125.6
rtrk_kazakh-traditional-audio_00000211,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000211.wav,rtrk/kazakh-traditional-audio,repo_archive,211,kui,Жетім қыз,kk,80.4
rtrk_kazakh-traditional-audio_00000212,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000212.wav,rtrk/kazakh-traditional-audio,repo_archive,212,kui,Ыстық ұя,kk,277.3
rtrk_kazakh-traditional-audio_00000213,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000213.wav,rtrk/kazakh-traditional-audio,repo_archive,213,kui,Құстар салтанаты,kk,90.3
rtrk_kazakh-traditional-audio_00000214,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000214.wav,rtrk/kazakh-traditional-audio,repo_archive,214,kui,Қайран әке,kk,224.6
rtrk_kazakh-traditional-audio_00000215,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000215.wav,rtrk/kazakh-traditional-audio,repo_archive,215,kui,Дала сыры,kk,259.6
rtrk_kazakh-traditional-audio_00000216,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000216.wav,rtrk/kazakh-traditional-audio,repo_archive,216,kui,Бессарының күйі,kk,108.1
rtrk_kazakh-traditional-audio_00000217,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000217.wav,rtrk/kazakh-traditional-audio,repo_archive,217,kui,Аңшының зары,kk,187.3
rtrk_kazakh-traditional-audio_00000218,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000218.wav,rtrk/kazakh-traditional-audio,repo_archive,218,kui,Жолаушы,kk,149.9
rtrk_kazakh-traditional-audio_00000219,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000219.wav,rtrk/kazakh-traditional-audio,repo_archive,219,kui,Бозайғыр,kk,169.1
rtrk_kazakh-traditional-audio_00000220,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000220.wav,rtrk/kazakh-traditional-audio,repo_archive,220,kui,Сарықасқаның сарыны,kk,134.4
rtrk_kazakh-traditional-audio_00000221,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000221.wav,rtrk/kazakh-traditional-audio,repo_archive,221,kui,Бұлғын сусар,kk,126.9
rtrk_kazakh-traditional-audio_00000222,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000222.wav,rtrk/kazakh-traditional-audio,repo_archive,222,kui,Жетім қыз,kk,73.8
rtrk_kazakh-traditional-audio_00000223,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000223.wav,rtrk/kazakh-traditional-audio,repo_archive,223,kui,Кеңес,kk,206.7
rtrk_kazakh-traditional-audio_00000224,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000224.wav,rtrk/kazakh-traditional-audio,repo_archive,224,kui,Қамбархан,kk,183.3
rtrk_kazakh-traditional-audio_00000225,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000225.wav,rtrk/kazakh-traditional-audio,repo_archive,225,kui,Қожекенің қызының жоқтау күйі,kk,160.5
rtrk_kazakh-traditional-audio_00000226,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000226.wav,rtrk/kazakh-traditional-audio,repo_archive,226,kui,Қосбасар,kk,150.0
rtrk_kazakh-traditional-audio_00000227,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000227.wav,rtrk/kazakh-traditional-audio,repo_archive,227,kui,Ор киік,kk,141.7
rtrk_kazakh-traditional-audio_00000228,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000228.wav,rtrk/kazakh-traditional-audio,repo_archive,228,kui,Хамзин сазы,kk,175.8
rtrk_kazakh-traditional-audio_00000229,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000229.wav,rtrk/kazakh-traditional-audio,repo_archive,229,kui,Сержан Ақжелең,kk,73.9
rtrk_kazakh-traditional-audio_00000230,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000230.wav,rtrk/kazakh-traditional-audio,repo_archive,230,kui,Бұлбұлдың құр-құры,kk,137.5
rtrk_kazakh-traditional-audio_00000231,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000231.wav,rtrk/kazakh-traditional-audio,repo_archive,231,kui,Сағыныш,kk,148.2
rtrk_kazakh-traditional-audio_00000232,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000232.wav,rtrk/kazakh-traditional-audio,repo_archive,232,kui,Ақсақ марал,kk,127.0
rtrk_kazakh-traditional-audio_00000233,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000233.wav,rtrk/kazakh-traditional-audio,repo_archive,233,kui,Аққу кеткен,kk,135.7
rtrk_kazakh-traditional-audio_00000234,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000234.wav,rtrk/kazakh-traditional-audio,repo_archive,234,kui,Алмажай,kk,145.6
rtrk_kazakh-traditional-audio_00000235,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000235.wav,rtrk/kazakh-traditional-audio,repo_archive,235,kui,Ана зары,kk,147.6
rtrk_kazakh-traditional-audio_00000236,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000236.wav,rtrk/kazakh-traditional-audio,repo_archive,236,kui,Аңшының зары (сыбызғы),kk,150.1
rtrk_kazakh-traditional-audio_00000237,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000237.wav,rtrk/kazakh-traditional-audio,repo_archive,237,kui,Арман,kk,141.3
rtrk_kazakh-traditional-audio_00000238,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000238.wav,rtrk/kazakh-traditional-audio,repo_archive,238,kui,Арман (сыбызғы),kk,200.8
rtrk_kazakh-traditional-audio_00000239,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000239.wav,rtrk/kazakh-traditional-audio,repo_archive,239,kui,Әйкеннің шертпесі,kk,173.9
rtrk_kazakh-traditional-audio_00000240,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000240.wav,rtrk/kazakh-traditional-audio,repo_archive,240,kui,Балжан келін,kk,181.7
rtrk_kazakh-traditional-audio_00000241,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000241.wav,rtrk/kazakh-traditional-audio,repo_archive,241,kui,Қасқыр,kk,117.6
rtrk_kazakh-traditional-audio_00000242,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000242.wav,rtrk/kazakh-traditional-audio,repo_archive,242,kui,Бейбіт,kk,153.6
rtrk_kazakh-traditional-audio_00000243,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000243.wav,rtrk/kazakh-traditional-audio,repo_archive,243,kui,Бөкен жарғақ,kk,144.1
rtrk_kazakh-traditional-audio_00000244,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000244.wav,rtrk/kazakh-traditional-audio,repo_archive,244,kui,Бұқтым-бұқтым,kk,72.8
rtrk_kazakh-traditional-audio_00000245,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000245.wav,rtrk/kazakh-traditional-audio,repo_archive,245,kui,Бұлғын сусар,kk,101.9
rtrk_kazakh-traditional-audio_00000246,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000246.wav,rtrk/kazakh-traditional-audio,repo_archive,246,kui,Жайық асу,kk,181.9
rtrk_kazakh-traditional-audio_00000247,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000247.wav,rtrk/kazakh-traditional-audio,repo_archive,247,kui,Жауға шапқан,kk,197.1
rtrk_kazakh-traditional-audio_00000248,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000248.wav,rtrk/kazakh-traditional-audio,repo_archive,248,kui,Жем суының тасқыны,kk,138.0
rtrk_kazakh-traditional-audio_00000249,kazakhstan,audio/rtrk_kazakh-traditional-audio_00000249.wav,rtrk/kazakh-traditional-audio,repo_archive,249,kui,Жорық күйі,kk,206.9
